GEOID,place,state,state_abbr,county,ua_name,ua_pop,congressio,cbg_pop,acs_pop,land_area,biome,cnpysource,tc_goal,treecanopy,tc_gap,priority_i,pctpoc,pctpocnorm,pctpov,pctpovnorm,unemplrate,unemplnorm,dep_ratio,dep_perc,depratnorm,linguistic,lingnorm,health_nor,temp_diff,temp_norm,tes,tesctyscor,holc_grade,child_perc,seniorperc
250277261003,Spencer,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,285,851.0,0.6554592159,Forest,Google,0.5,-1.0,-1.0,0.214856817130382,0.0,0.0,0.08578143360752,0.089093899086373,0.0,0.0,0.4375,0.304347826086957,0.288491446345257,0.0,0.0,0.424473349508422,-7.4,0.091272104962921,100,96.0,,0.08813160987074,0.216216216216216
250277261004,Spencer,Massachusetts,MA,Worcester County,"Spencer, MA",8186,MA Congressional District 2,30,853.0,0.49727781,Forest,Google,0.5,-1.0,-1.0,0.301062991303689,0.066822977725674,0.126800674806279,0.01641266119578,0.0,0.0,0.0,0.609433962264151,0.378663540445487,0.248352073767888,0.0,0.0,0.499925727866904,4.29,0.688744789254284,98,96.0,,0.232121922626026,0.146541617819461
250277262001,Spencer,Massachusetts,MA,Worcester County,"Spencer, MA",8186,MA Congressional District 2,1795,1934.0,2.233227253,Forest,Google,0.5,-1.0,-1.0,0.411771883961128,0.101344364012409,0.192307110247938,0.200620475698035,0.300284079003561,0.070707070707071,0.292383292383292,0.630691399662732,0.386763185108583,0.262872207231294,0.0,0.0,0.846707622442917,0.87,0.530338119499768,100,96.0,,0.131334022750776,0.255429162357808
250277262002,Spencer,Massachusetts,MA,Worcester County,"Spencer, MA",8186,MA Congressional District 2,877,1114.0,0.5895396416,Forest,Google,0.5,-1.0,-1.0,0.387828098217834,0.012567324955117,0.023847265402636,0.302513464991023,0.466383668912055,0.080763582966226,0.333968329563043,0.435567010309278,0.303411131059246,0.129590282309953,0.0,0.0,0.846707622442917,-1.12,0.438165817508106,100,96.0,,0.119389587073609,0.184021543985637
250277262003,Spencer,Massachusetts,MA,Worcester County,"Spencer, MA",8186,MA Congressional District 2,1800,1493.0,0.9698787852,Forest,Google,0.5,-1.0,-1.0,0.466280732002765,0.265907568653717,0.504575825396566,0.103148024112525,0.141390573689129,0.100746268656716,0.416599435256152,0.624591947769314,0.384460817146685,0.258705907508263,0.0,0.0,0.846707622442917,4.12,0.680870773506253,92,96.0,,0.164768921634293,0.219691895512391
250277262004,Spencer,Massachusetts,MA,Worcester County,"Spencer, MA",8186,MA Congressional District 2,1338,1202.0,1.6618990641,Forest,Google,0.5,-1.0,-1.0,0.533438018655831,0.0,0.0,0.544925124792013,0.861548022822641,0.09404990403071,0.388909062613477,1.478350515463918,0.596505823627288,0.841875370318471,0.0,0.0,0.846707622442917,-1.25,0.432144511347846,100,96.0,,0.207154742096506,0.389351081530782
250277271002,Paxton,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1296,3261.0,3.0417754834,Forest,Google,0.5,-1.0,-1.0,0.236510538943689,0.144740877031585,0.150404650480647,0.066432200078156,0.068997491426047,0.027230590961761,0.079138904982618,0.499310344827586,0.333026678932843,0.329249745267335,0.0,0.0,0.288492926787392,-5.5,0.145464917284655,100,100.0,,0.169579883471328,0.163446795461515
250277281001,Holden,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1555,2215.0,3.5846463527,Forest,Google,0.5,-1.0,-1.0,0.2531369473541,0.074492099322799,0.07740700755717,0.096162528216704,0.099875861529999,0.031896551724138,0.092699353448276,0.644394951744618,0.391873589164786,0.424919843763169,0.0,0.0,0.317897249783127,-4.35,0.178265830005705,100,99.0,,0.252370203160271,0.139503386004515
250277281002,Holden,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1818,1919.0,4.2791641754,Forest,Google,0.5,-1.0,-1.0,0.327469094187114,0.180823345492444,0.187899041620409,0.13392391870766,0.139095414902763,0.089866156787763,0.261173518164436,0.907554671968191,0.475768629494528,0.598449737036567,0.0,0.0,0.317897249783127,-1.32,0.26468910439247,100,99.0,,0.2313705054716,0.244398124022929
250277281003,Holden,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1001,1201.0,3.6823170488,Forest,Google,0.5,-1.0,-1.0,0.235221870614417,0.052456286427977,0.054508923722984,0.095753538717735,0.099451078828007,0.020053475935829,0.058280414438502,0.524111675126904,0.343880099916736,0.345603966180104,0.0,0.0,0.317897249783127,-4.43,0.175984027381631,100,99.0,,0.260616153205662,0.083263946711074
250277282001,Holden,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,935,1013.0,0.7405430138,Forest,Google,0.5,-1.0,-1.0,0.297398077042881,0.127344521224087,0.132327567706768,0.226061204343534,0.234790598386094,0.017429193899782,0.050653594771242,0.746551724137931,0.427443237907206,0.49228294095565,0.004509283819629,0.014577847149738,0.274690391635943,1.18,0.335995436394752,99,99.0,,0.182625863770977,0.244817374136229
250277282002,Holden,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,646,510.0,0.8678923354,Forest,Google,0.5,-1.0,-1.0,0.304264329673516,0.115686274509804,0.120213128729753,0.06078431372549,0.063131510926608,0.188953488372093,0.549146075581395,0.495601173020528,0.331372549019608,0.326803883920224,0.004509283819629,0.014577847149738,0.274690391635943,-2.18,0.240159726183685,100,99.0,,0.111764705882353,0.219607843137255
250277282003,Holden,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1021,1079.0,1.053468182,Forest,Google,0.5,-1.0,-1.0,0.261234324735788,0.158480074142725,0.16468146834831,0.167766258246937,0.174244582466858,0.006884681583477,0.020008605851979,0.577485380116959,0.366079703429101,0.380799068692987,0.004509283819629,0.014577847149738,0.274690391635943,-2.71,0.225042783799201,100,99.0,,0.229842446709916,0.136237256719184
250277282004,Holden,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1443,1522.0,1.5000351613,Forest,Google,0.5,-1.0,-1.0,0.29959192361384,0.155059132720105,0.161126664000457,0.059789750328515,0.062098542285275,0.033379694019471,0.097009735744089,0.992146596858639,0.498028909329829,0.65423041534691,0.004509283819629,0.014577847149738,0.274690391635943,-0.48,0.288648031945237,100,99.0,,0.348226018396846,0.149802890932983
250277283001,Holden,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,2267,2247.0,3.9434124012,Forest,Google,0.5,-1.0,-1.0,0.276684516552452,0.048954161103694,0.050869758712099,0.070167064439141,0.072876578245712,0.078112915699923,0.2270156612529,0.741860465116279,0.425901201602136,0.489189482440595,0.001903150771833,0.006152604751541,0.291371798868647,-2.3,0.236737022247576,100,99.0,,0.186470850022252,0.239430351579884
250277283002,Holden,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,2649,2722.0,3.6729306716,Forest,Google,0.5,-1.0,-1.0,0.279443236520912,0.113152094048494,0.117579784685174,0.036215816703621,0.037614296975799,0.045360824742268,0.131829896907216,0.855487389229721,0.461058045554739,0.564116101140593,0.001903150771833,0.006152604751541,0.291371798868647,-1.94,0.247005134055904,100,99.0,,0.304188096987509,0.15686994856723
250277284001,Holden,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,2322,2598.0,5.9882910436,Forest,Google,0.5,-1.0,-1.0,0.277298672864035,0.23941493456505,0.24878334504803,0.053117782909931,0.055168935645467,0.053424657534247,0.155265410958904,0.631909547738693,0.387220939183988,0.4166868557406,0.002422285022204,0.007830888943624,0.299019215824478,-3.72,0.196235025670279,100,99.0,,0.317167051578137,0.070053887605851
250277284002,Holden,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,640,820.0,1.3936229146,Forest,Google,0.5,-1.0,-1.0,0.283623246483934,0.051219512195122,0.05322375397667,0.131707317073171,0.136793218797701,0.111111111111111,0.322916666666667,0.48014440433213,0.324390243902439,0.316611551223675,0.002422285022204,0.007830888943624,0.299019215824478,-0.37,0.291785510553337,100,99.0,,0.173170731707317,0.151219512195122
250277284003,Holden,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1078,1813.0,2.2641882716,Forest,Google,0.5,-1.0,-1.0,0.241960446705696,0.083287369001655,0.086546439962589,0.107004964147821,0.111136980073636,0.008729388942774,0.025369786614937,0.626008968609865,0.384997242140099,0.412795960638543,0.002422285022204,0.007830888943624,0.299019215824478,-4.94,0.161437535653166,100,99.0,,0.213458356315499,0.1715388858246
250277291001,West Boylston,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,2218,2683.0,5.4195028541,Forest,Google,0.5,-1.0,-1.0,0.30646833979816,0.188967573611629,0.196361956926866,0.278933680104031,0.289704754302456,0.068387096774193,0.19875,0.421833598304186,0.296682817741334,0.278160879752683,0.002001601281025,0.00647088067566,0.385988555447119,-1.82,0.250427837992014,100,98.0,,0.068579947819605,0.228102869921729
250277291002,West Boylston,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1562,2494.0,3.9931635285,Forest,Google,0.5,-1.0,-1.0,0.292095696900437,0.167602245388933,0.174160594121544,0.078893019413466,0.081939487539951,0.031390134529148,0.091227578475336,0.741620111731844,0.425821972734563,0.489030991250858,0.002001601281025,0.00647088067566,0.385988555447119,-1.3,0.265259555048488,100,98.0,,0.227345629510826,0.198476343223737
250277292001,West Boylston,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,803,591.0,2.5053998524,Forest,Google,0.5,-1.0,-1.0,0.369776479739726,0.062605752961083,0.065055543294343,0.109983079526227,0.114230095912725,0.147420147420147,0.428439803439803,0.95049504950495,0.487309644670051,0.626765009315862,0.023488640739315,0.075935298852188,0.429307520964361,1.97,0.358528237307473,100,98.0,,0.115059221658206,0.372250423011844
250277292002,West Boylston,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,2066,2106.0,2.7321494729,Forest,Google,0.5,-1.0,-1.0,0.32643818204469,0.117283950617284,0.12187332259796,0.161182641869337,0.167406738559365,0.007401315789474,0.021510074013158,0.766778523489933,0.433998100664767,0.505620674898494,0.023488640739315,0.075935298852188,0.429307520964361,4.81,0.439532230462065,97,98.0,,0.198955365622032,0.235042735042735
250277301001,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,869,916.0,1.2831009203,Forest,Google,0.4,-1.0,-1.0,0.389763818260422,0.516375545851528,0.536581545471806,0.172489082969432,0.17914977991499,0.0,0.0,0.411402157164869,0.291484716157205,0.271282293371547,0.060593099515255,0.195888522079101,0.350622492409456,14.65,0.720193953223046,86,81.0,,0.268558951965066,0.02292576419214
250277301002,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1390,1196.0,0.8302099869,Forest,Google,0.5,-1.0,-1.0,0.333395613388261,0.239130434782609,0.248487712665406,0.117892976588629,0.122445435072078,0.058240396530359,0.169261152416357,0.439229843561973,0.305183946488294,0.289632120793587,0.060593099515255,0.195888522079101,0.350622492409456,4.79,0.438961779806047,97,81.0,,0.118729096989967,0.186454849498328
250277301003,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,2422,3611.0,2.3532318095,Forest,Google,0.5,-1.0,-1.0,0.359693346124582,0.514261977291609,0.534385272055194,0.175297701467737,0.182066853721485,0.04591564335291,0.133442338494394,0.439792663476874,0.305455552478538,0.290003249322231,0.060593099515255,0.195888522079101,0.350622492409456,1.09,0.33342840844267,100,81.0,,0.220160620326779,0.085294932151758
250277301004,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1823,1490.0,1.1683902987,Forest,Google,0.5,-1.0,-1.0,0.351734203836802,0.336241610738255,0.349398891158448,0.119463087248322,0.124076175837139,0.048109965635739,0.139819587628866,0.358249772105743,0.263758389261745,0.236233131217473,0.060593099515255,0.195888522079101,0.350622492409456,9.1,0.561893896177981,88,81.0,,0.183221476510067,0.080536912751678
250277302001,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1247,1427.0,1.8692661078,Forest,Google,0.5,-1.0,-1.0,0.338606928901555,0.339873861247372,0.353173273209226,0.156806842480399,0.162861966890428,0.033292231812577,0.096755548705302,0.575055187637969,0.36510161177295,0.379196577851476,0.065045784654247,0.210283394071762,0.396858113297911,-1.6,0.256702795208214,98,81.0,,0.287316047652418,0.077785564120533
250277302002,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1539,1696.0,0.9041503314,Forest,Google,0.5,-1.0,-1.0,0.443570875453814,0.487028301886792,0.506085931091058,0.337853773584906,0.350900057784589,0.038740920096852,0.112590799031477,1.141414141414141,0.533018867924528,0.75265878065256,0.065045784654247,0.210283394071762,0.396858113297911,1.42,0.342840844266971,100,81.0,,0.181014150943396,0.352004716981132
250277302003,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,761,893.0,0.2749531437,Forest,Google,0.4,-1.0,-1.0,0.472634906120621,0.524076147816349,0.544583475339598,0.518857142857143,0.538892904698497,0.11978221415608,0.348117059891107,0.47603305785124,0.322508398656215,0.313900492268936,0.065045784654247,0.210283394071762,0.396858113297911,8.53,0.54563605248146,86,81.0,,0.238521836506159,0.083986562150056
250277302004,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1223,1504.0,0.4900091899,Forest,Google,0.5,-1.0,-1.0,0.350703939622993,0.148271276595745,0.154073196114709,0.091755319148936,0.095298467291838,0.105316973415133,0.30607745398773,0.457364341085271,0.313829787234043,0.301590172037566,0.065045784654247,0.210283394071762,0.396858113297911,6.43,0.485738733599544,84,81.0,,0.217420212765957,0.096409574468085
250277302005,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1376,1332.0,0.5186540524,Forest,Google,0.5,-1.0,-1.0,0.404911046364277,0.179429429429429,0.186450581015798,0.361861861861862,0.375835222706062,0.072268907563025,0.210031512605042,0.683944374209861,0.406156156156156,0.450999089681152,0.065045784654247,0.210283394071762,0.396858113297911,8.37,0.541072447233314,81,81.0,,0.171171171171171,0.234984984984985
250277303001,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,975,542.0,0.248251632,Forest,Google,0.4,-1.0,-1.0,0.332263881403769,0.180811808118081,0.187887052783571,0.186346863468635,0.193542681099248,0.0,0.0,0.178260869565217,0.151291512915129,0.11754682534316,0.045471698113207,0.147003269532048,0.46371155027832,13.83,0.696805476326298,84,81.0,,0.086715867158671,0.064575645756457
250277303002,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1544,2141.0,0.8460596207,Forest,Google,0.5,-1.0,-1.0,0.378339053932037,0.308267164876226,0.320329793067035,0.288183092013078,0.299311333915048,0.020437956204379,0.059397810218978,0.412269129287599,0.291919663708547,0.271853982609552,0.045471698113207,0.147003269532048,0.46371155027832,10.55,0.603251568739304,73,81.0,,0.234469873890705,0.057449789817842
250277303003,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1146,1411.0,0.353821985,Forest,Google,0.5,-1.0,-1.0,0.334974832970877,0.291991495393338,0.303417249560903,0.13607370659107,0.141328217231737,0.0,0.0,0.338709677419355,0.253012048192771,0.22334821652536,0.045471698113207,0.147003269532048,0.46371155027832,8.64,0.548773531089561,82,81.0,,0.137491141034727,0.115520907158044
250277303004,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,750,512.0,0.1782129272,Forest,Google,0.4,-1.0,-1.0,0.350409142064673,0.125,0.129891304347826,0.271484375,0.281967792942743,0.019108280254777,0.055533439490446,0.372654155495979,0.271484375,0.245731511555669,0.045471698113207,0.147003269532048,0.46371155027832,11.27,0.623787792355961,85,81.0,,0.21875,0.052734375
250277303005,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,808,863.0,0.3787533865,Forest,Google,0.5,-1.0,-1.0,0.416761207783027,0.307068366164542,0.319084084840546,0.082119205298013,0.085290253172371,0.127232142857143,0.369768415178571,0.643809523809524,0.391657010428737,0.424533807302081,0.045471698113207,0.147003269532048,0.46371155027832,12.34,0.654306902452938,87,81.0,,0.215527230590962,0.176129779837775
250277304011,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1035,733.0,0.3600604276,Forest,Google,0.5,-1.0,-1.0,0.382359261168094,0.196452933151432,0.204140221839967,0.054570259208731,0.056677499577644,0.048593350383632,0.14122442455243,0.471887550200803,0.320600272851296,0.311166907130856,0.095042061929479,0.307256918620392,0.61319726830767,9.12,0.562464346833999,92,81.0,,0.073669849931787,0.246930422919509
250277304012,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1484,1160.0,1.4879529436,Forest,Google,0.5,-1.0,-1.0,0.404747709587532,0.252586206896552,0.262470014992504,0.080757726819541,0.083876200957713,0.0,0.0,0.70839469808542,0.414655172413793,0.467121853791941,0.095042061929479,0.307256918620392,0.61319726830767,11.71,0.636337706788363,93,81.0,,0.113793103448276,0.300862068965517
250277304013,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,2089,1762.0,0.5016625814,Forest,Google,0.5,-1.0,-1.0,0.502402859402427,0.674233825198638,0.700616887923802,0.459704880817253,0.477456467426708,0.023839397741531,0.069283249686324,0.468333333333333,0.318955732122588,0.308823224468637,0.095042061929479,0.307256918620392,0.61319726830767,12.3,0.653166001140901,87,81.0,,0.199772985244041,0.119182746878547
250277304014,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1384,2200.0,0.3421168247,Forest,Google,0.5,-1.0,-1.0,0.566842389155225,0.807727272727273,0.839333992094862,0.714870395634379,0.742475244467132,0.036319612590799,0.10555387409201,0.645474943904263,0.392272727272727,0.425632000335004,0.095042061929479,0.307256918620392,0.61319726830767,10.35,0.597547062179121,90,81.0,,0.206818181818182,0.185454545454545
250277304021,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1022,1149.0,0.5450168447,Forest,Google,0.5,-1.0,-1.0,0.419723023850389,0.435161009573542,0.452189049078594,0.249322493224932,0.258950126119104,0.103626943005181,0.301165803108808,0.350176263219741,0.259355961705831,0.230909386633235,0.048973143759874,0.158322925043201,0.45057098514422,11.65,0.634626354820308,86,81.0,,0.159268929503916,0.100087032201915
250277304022,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1044,942.0,0.1755294585,Forest,Google,0.4,-1.0,-1.0,0.56107917240679,0.717622080679405,0.745702944705991,0.496815286624204,0.515999898224872,0.159806295399516,0.464437046004843,0.822050290135397,0.451167728237792,0.542067376387882,0.048973143759874,0.158322925043201,0.45057098514422,14.26,0.70907016543069,75,81.0,,0.390658174097665,0.060509554140127
250277305001,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,928,682.0,0.4429490082,Forest,Google,0.5,-1.0,-1.0,0.454937389156473,0.363636363636364,0.377865612648221,0.442922374429224,0.460025901537676,0.0,0.0,0.71356783919598,0.416422287390029,0.470533069703103,0.077701778385773,0.251198348535955,0.506762757084508,13.74,0.694238448374216,69,81.0,,0.36950146627566,0.04692082111437
250277305002,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1187,1465.0,1.0719135059,Forest,Google,0.4,-1.0,-1.0,0.541239399524569,0.696245733788396,0.723490132067072,0.38839590443686,0.403393882104861,0.019893899204244,0.057816644562334,0.961178045515395,0.490102389078498,0.633809473248099,0.077701778385773,0.251198348535955,0.506762757084508,19.39,0.855390758699373,73,81.0,,0.490102389078498,0.0
250277305003,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,2051,1775.0,1.2283483636,Forest,Google,0.5,-1.0,-1.0,0.459994030497083,0.513239436619718,0.533322718922229,0.424956871765382,0.441366657758986,0.021516393442623,0.062532018442623,0.45016339869281,0.310422535211268,0.296841805669909,0.077701778385773,0.251198348535955,0.506762757084508,14.22,0.707929264118654,75,81.0,,0.224788732394366,0.085633802816901
250277306001,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,3217,3859.0,1.8619789476,Forest,Google,0.5,-1.0,-1.0,0.361234985140928,0.148484063228816,0.154294309181248,0.049279161205767,0.051182084874165,0.104838709677419,0.3046875,0.970888661899898,0.492614667012179,0.640212741283914,0.041187947106005,0.13315453658277,0.370372930673028,2.65,0.377923559612094,97,81.0,,0.220005182689816,0.272609484322363
250277306002,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1019,594.0,1.0170845475,Forest,Google,0.5,-1.0,-1.0,0.388170893369611,0.092592592592593,0.09621578099839,0.446127946127946,0.463355256963779,0.126182965299685,0.366719242902208,0.805471124620061,0.446127946127946,0.531134925099387,0.041187947106005,0.13315453658277,0.370372930673028,-0.77,0.280376497432972,100,81.0,,0.085858585858586,0.36026936026936
250277306003,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1262,1139.0,1.2645564421,Forest,Google,0.5,-1.0,-1.0,0.327447306903377,0.29675153643547,0.308363553078597,0.064091308165057,0.066566205550925,0.05103668261563,0.148325358851674,0.763157894736842,0.432835820895522,0.503233199639846,0.041187947106005,0.13315453658277,0.370372930673028,-2.22,0.239018824871649,100,81.0,,0.199297629499561,0.233538191395961
250277306004,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,2467,2784.0,1.4562824886,Forest,Google,0.5,-1.0,-1.0,0.270734931301783,0.161997126436782,0.168336144427786,0.098901098901099,0.102720182613658,0.042242079610073,0.122766043866775,0.208333333333333,0.172413793103448,0.137376879212027,0.041187947106005,0.13315453658277,0.370372930673028,-0.32,0.293211637193383,100,81.0,,0.108117816091954,0.064295977011494
250277306005,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1333,1373.0,0.6856955158,Forest,Google,0.5,-1.0,-1.0,0.370428598586336,0.202476329206118,0.21039931600114,0.174726989079563,0.18147410317185,0.001953125,0.00567626953125,0.992743105950653,0.498179169701384,0.654623758822826,0.041187947106005,0.13315453658277,0.370372930673028,8.6,0.547632629777524,95,81.0,,0.15877640203933,0.339402767662054
250277307001,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1648,1594.0,2.554001323,Forest,Google,0.5,-1.0,-1.0,0.297920267842173,0.217691342534504,0.226209699416289,0.140720598232495,0.146154549429222,0.019790454016298,0.057516006984866,0.72885032537961,0.421580928481807,0.480610478943942,0.020464986774328,0.066160273127837,0.379614192510663,-4.18,0.18311466058186,100,81.0,,0.131744040150565,0.289836888331242
250277307002,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,832,701.0,0.6479254401,Forest,Google,0.5,-1.0,-1.0,0.29404308875191,0.111269614835949,0.115623643242573,0.057061340941512,0.059264774879333,0.061023622047244,0.177349901574803,0.641686182669789,0.390870185449358,0.423133657001541,0.020464986774328,0.066160273127837,0.379614192510663,-0.5,0.288077581289218,100,81.0,,0.095577746077033,0.295292439372325
250277307003,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,2725,2893.0,3.8010175063,Forest,Google,0.5,-1.0,-1.0,0.38932633747631,0.32457656412029,0.337277386194563,0.541926541926542,0.562853132759924,0.070456365092074,0.204763811048839,0.609010011123471,0.378499827169029,0.401586694737716,0.020464986774328,0.066160273127837,0.379614192510663,-0.15,0.298060467769538,100,81.0,,0.23470445903906,0.143795368129969
250277307004,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,2140,2272.0,1.169787399,Forest,Google,0.5,-1.0,-1.0,0.353539387813335,0.305457746478873,0.317410440906307,0.185299295774648,0.192454661390446,0.040529363110008,0.117788461538461,0.880794701986755,0.46830985915493,0.580803971450053,0.020464986774328,0.066160273127837,0.379614192510663,0.54,0.317741015402168,100,81.0,,0.296654929577465,0.171654929577465
250277308011,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1048,1193.0,1.1410078456,Forest,Google,0.5,-1.0,-1.0,0.284664146012538,0.202011735121542,0.209916542148037,0.1441743503772,0.149741668833843,0.0,0.0,0.463803680981595,0.316848281642917,0.30583633084945,0.063649925410244,0.205770787743224,0.320573255530254,-2.03,0.244438106103822,100,81.0,,0.1441743503772,0.172673931265717
250277308012,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1923,2203.0,1.3316230373,Forest,Google,0.5,-1.0,-1.0,0.3162538898491,0.170222423967317,0.176883301426908,0.134857676154923,0.140065229561704,0.015530629853322,0.045135893011216,0.635486265775798,0.388561053109396,0.419045375877043,0.063649925410244,0.205770787743224,0.320573255530254,2.53,0.374500855675984,100,81.0,,0.151611438946891,0.236949614162506
250277308013,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,852,800.0,0.6917520695,Forest,Google,0.5,-1.0,-1.0,0.317665974152647,0.015,0.015586956521739,0.027742749054224,0.028814040295999,0.039840637450199,0.115786852589641,0.932367149758454,0.4825,0.614811308705419,0.063649925410244,0.205770787743224,0.320573255530254,3.13,0.391614375356532,100,81.0,,0.26375,0.21875
250277308021,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,886,880.0,0.3273863983,Forest,Google,0.5,-1.0,-1.0,0.358403579884632,0.438636363636364,0.455800395256917,0.084090909090909,0.087338094661663,0.019880715705765,0.057778330019881,0.481481481481481,0.325,0.317493231956684,0.069376933274414,0.224285356488224,0.405900857550784,5.57,0.461209355390759,96,81.0,,0.1625,0.1625
250277308022,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1336,1485.0,0.7188130591,Forest,Google,0.5,-1.0,-1.0,0.32440700511935,0.213468013468013,0.221821109647197,0.101941747572816,0.105878246480421,0.007415254237288,0.021550582627119,0.421052631578947,0.296296296296296,0.27764590324957,0.069376933274414,0.224285356488224,0.405900857550784,6.52,0.488305761551626,99,81.0,,0.199326599326599,0.096969696969697
250277309011,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,888,799.0,0.3178069276,Forest,Google,0.5,-1.0,-1.0,0.367385327058539,0.176470588235294,0.183375959079284,0.281602002503129,0.292476114450653,0.035623409669211,0.103530534351145,0.6440329218107,0.391739674593242,0.424681117959155,0.072992700729927,0.2359745974861,0.372996694950481,5.76,0.466628636622932,100,81.0,,0.249061326658323,0.142678347934919
250277309012,Worcester,Massachusetts,MA,Worcester County,"Worcester, MA--CT",479827,MA Congressional District 2,1538,1068.0,0.3498417738,Forest,Google,0.4,-1.0,-1.0,0.402495037441757,0.068352059925094,0.071026705748249,0.290262172284644,0.301470698245037,0.110726643598616,0.321799307958477,0.648148148148148,0.393258426966292,0.427394735326306,0.072992700729927,0.2359745974861,0.372996694950481,11.21,0.622076440387906,89,81.0,,0.138576779026217,0.254681647940075
